id,label,mint_count_per_week,burn_count_per_week,mint_ratio,swap_ratio,burn_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swap_in_per_week,swap_out_per_week,swap_rate,lp_avg,lp_std,lp_creator_holding_ratio,lp_lock_ratio,token_burn_ratio,token_creator_holding_ratio,number_of_token_creation_of_creator
0xea6ac74320ed3cdf7de5cacd03791d784a669fc8,False,1.2986050945772287,0.0,0.001996007984031936,0.998003992015968,0.0,0.4999984693612032,0.11525710139869773,0.0,385.68571308943694,263.61683419917745,1.4594594594594594,12.5,26.49886623,0.0,0.822648647,0.185,0.063730964,2
0xc2e6e17845844e3673bb248b7fa9e260a67e333f,False,65.01827563964738,4.501265236590973,0.1141352063213345,0.8779631255487269,0.007901668129938543,0.5113820600205142,0.1398421731793667,0.5368825067001952,338.5951739080099,161.5454079354316,2.0895061728395063,12.5,28.59282793,0.0,0.874232511,3.19e-06,0.0,1
0x738dcd259eb670ff1e9d5df51fc2714e79c777f7,False,17.86373895200649,0.0,0.053125,0.946875,0.0,0.04726768854541527,0.01879688237899816,0.0,227.4999695946709,90.89490702050361,2.4885057471264367,12.5,29.16330104,0.0,0.891190194,0.850000046,1.31e-17,1
0x41e36ff62c4025f98239a85be2e77edc0b0709f5,False,0.9758663476168886,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.16487263488667514,0.0,8.782797128551998,4.879331738084443,1.5,12.5,30.70297004,0.325107473,0.611775558,0.085006817,0.004671811,1
0x894e287673edbd90428b1a67deae3e7d094e3e12,False,4.270240262794879,1.0675600656987196,0.007920792079207921,0.9900990099009901,0.0019801980198019802,0.6037944083399748,0.045644968017097935,0.5047695129777322,316.53155947967036,217.24847336968946,1.4534313725490196,12.5,30.96470642,0.0,0.943656441,0.82335,0.0,1
0x0d2a2efa1460782344c204a64807bed53e5bc1ae,False,13.553503620857802,5.01981615587326,0.026036644165863067,0.9643201542912246,0.009643201542912247,0.3580050831215366,0.002329902920711637,0.3424707303862339,349.8811860643662,152.1004295229598,2.2927631578947367,12.5,32.37860102,0.0,0.981617329,0.143507751,0.0,1
0xbb71f1001bf1e5cd167f2efc84d53367ca567434,False,8.272048923807871,0.5170030577379919,0.12307692307692308,0.8692307692307693,0.007692307692307693,0.2991085255540079,0.6925997178855933,0.7845506080326502,38.2582262726114,20.163119251781687,1.85,14.28571429,9.442572508,0.328102788,7.16e-13,0.031973965,0.530349289,1
0xf77d2998d99bea23335c58d696bf75c4b13344ac,False,5.515548959948267,0.5014135418134789,0.21153846153846154,0.7692307692307693,0.019230769230769232,0.1860755915462512,0.10314105655232046,0.43996574602171634,9.02544375264262,11.031097919896535,0.782608695652174,14.28571429,10.12760389,0.0,0.119680314,1.105263158,0.963652632,1
0x2dbb59cf165d2c268c5d9e15ce5f47cad043e568,False,7.010112968858017,0.0,0.05737704918032787,0.9426229508196722,0.0,0.5991062175091824,0.4980689986817123,0.0,93.13435801482794,22.03178361641091,4.133333333333334,14.28571429,19.9357224,0.02846603,0.570047194,0.72,0.102568709,1
0x297e9f676afb92b77e2048bd6c8cb3253823d984,False,119.3810600801666,19.56244261817856,0.2589771490750816,0.6985854189336235,0.042437431991294884,0.33140967718853326,0.24384671322713286,0.4118238290408843,134.42909286338087,187.59880869740468,0.7146666666666667,14.28571429,20.05548145,0.0,0.020618687,0.0,0.0,1
0x304872a6d0faf474a7d8e43d874880a5199a4e34,False,31.037642378777836,5.0060713514157795,0.1040268456375839,0.8791946308724832,0.016778523489932886,0.07107351993012151,0.2708984922091117,0.37291678061700584,155.1882118938892,107.12992692029769,1.441860465116279,14.28571429,21.30962988,0.004261502,0.645571268,0.0,0.034335791,1
0x7a99822968410431edd1ee75dab78866e31caf39,False,28.336187689761715,12.650083790072193,0.05180388529139685,0.9250693802035153,0.02312673450508788,0.25106656121019766,0.017913486177468334,0.43587676497038697,276.7838333267796,229.21951827610815,1.2048458149779735,14.28571429,21.54128557,0.0,0.0,0.2,1.11e-06,1
0xd1ff2ab0d9b9478ea9283f39215215f4260fa0b6,False,7.009335349907988,1.5020004321231402,0.025547445255474453,0.968978102189781,0.005474452554744526,0.3380366684405717,0.3530502048280058,0.4391658335944455,158.21071218363744,107.64336430215839,1.462962962962963,14.28571429,22.6126134,0.137794272,0.409850351,0.008521795,0.08080243,1
